,tweet,hashtags,ref_user,urls,label
2937,guy goes saloon fully loaded ac spic amp span lots staff customer guy hr guy asks,,user url,,1.0
2938,think pain comedy negro really funny af bruh,,user,,1.0
2939,stopped viciously going deluded twitter twat talked smack,,user url,,0.0
2940,agreed stop funding middle east mean every last,,user user url,,0.0
2941,wealthy cunt addressing population reduced penury master plan kicks,,user,,1.0
2942,work college w esl students many refugees shithole countries im proud,,user user url,,1.0
2943,chick dont speak english ching chong chi chowin,,,,1.0
2944,past 3 months ive seen go carefree person itw depressed cunt itw lmaooooo,,url,,0.0
2945,let record show cunt fell asleep 10pm weekends smh,,user,,0.0
2946,name ching chong li,,,,1.0
2947,retard,,url,,0.0
2948,saturday daft twat well sunday,,user,,0.0
2949,truly presidential response something orange twat knows nothing,,user url,,0.0
2950,know wanted say nigger hulk,,url,,1.0
2951,twat make sure add beans degenerate,,user,,1.0
2952,cunt sister like knock ass little girl,,,,0.0
2953,dangerous cunt,,url,,0.0
2954,ok 13 yr old cunt,,user,,0.0
2955,san francisco cities allow illegal aliens vote admonished house via,,url user,,1.0
2956,women like nn retard noises,,,,0.0
2957,gonna put hand ass faggot,,,,1.0
2958,song retard,,user,,0.0
2959,mongy,,user,,0.0
2960,exactly jez soft twat animal fetish im sure,,user user,,1.0
2961,guess call dirty jew thats step right direction,,user user,,1.0
2962,hes well zealot left found criminal leftist yes domestic,,url,,0.0
2963,thats 80s ode shithole countries yes,,user user,,1.0
2964,got called faggot watching naruto fully questioning existence,,,,0.0
2965,sjsksk love twat,,user,,0.0
2966,even dog fucking retard,,user,,0.0
2967,okay start jmk retarded asf believe,,user user user user user url,,0.0
2968,evil cunt npeople like society,,user,,1.0
2969,4 palang need sleep nnbrain u fucking retard nnwhy u like dis,,,,0.0
2970,retarded boy ok,,user,,0.0
2971,got called faggot call duty life comes fast,,,,0.0
2972,also im judgemental cunt watching overgrown indie boys naughties getting emotionally,,url,,1.0
2973,maybe would behoove everyone measure undocumented immigrants mean contribute usa eco,,url,,1.0
2974,hes even pretending talk specific shithole countries anymore hes talking radical islam,,url,,1.0
2975,also followed running extra homo like get faggot,,,,0.0
2976,gfs sister high offered tight pussy amazing tight fresh cunt,,url,,0.0
2977,cousin called news yall mongoloid baby boy,,user,,1.0
2978,democrats ones infact almost retard level ignoring,,user user url,,0.0
2979,called,feminists feminazi,url,,1.0
2980,trump derides protections immigrants shithole countries,,user user user url,,1.0
2981,united kingdom become absolute shithole nrapes stabbings acid attacks ngrooming gangs murders nnf,,url,,1.0
2982,yes plz let mongoloids get married sick tired buggering kids young childre,,user url,,1.0
2983,definitely negro spiritual,,,,1.0
2984,guys fucking retard lmfao,,url,,1.0
2985,suspicion upstairs old chinaman neighbor feigning mental illness since 3 years ago slamming g,,user url,,1.0
2986,vlogs funniest omg dyke friend wss soo funny miss rjfjfhyf,,user user,,0.0
2987,sabrina claudio would call nigger face stop listening music,,,,0.0
2988,nomination retarded comment app 2018 goes,,url,,0.0
2989,shame born shithole country barrister law studied hard protect r,,user url,,1.0
2990,kpop stans purple dyed hair cosplay came today pulled eyes yelled ching chong go back country,,,,1.0
2991,imagine much mongoloid,,url,,0.0
2992,dirty jew house sell,,user,,1.0
2993,certainly starve go back country belong,,url,,1.0
2994,well firstly theres thing satan secondly thunderous cunt thirdly hair looks awful,,url,,0.0
2995,get shit twisted stupid nigga best believe dumb retarded,,,,0.0
2996,morning nright going let slide decided better ignore block retard comments,,url,,0.0
2997,right spic al love nigel xxx,,user,,1.0
2998,idk lil faggot im guessing,,user,,0.0
2999,hey riotgames got permabanned yesterday saying ching chong im chinese game,,user url,,1.0
3000,hell id take wed agree illegal aliens deported kavanaugh,,user url,,1.0
3001,alicen emily amp real life retarded swear funny,,,,0.0
3002,teacher quoting someone historical literary context context uses word spic id prefe,,url,,0.0
3003,acting like nigger rant showed idiot lol,,url,,1.0
3004,unfuckingbelievable much sick oxygen stealing dick splash cunt tweet somethin,,url,,0.0
3005,check ching chong,,,,1.0
3006,feminazis fighting laws exist books need changing,,user user url,,0.0
3007,time ive chinned club ive waiting 3 years hit harder next time faggot,,,,0.0
3008,name ching chong,,url,,1.0
3009,austrian soros paid protestor meme big factor austria,,user user user url,,0.0
3010,loom bands arent faggot culture,,user,,1.0
3011,bullied school probably fucking twat,,url,,0.0
3012,anon faggot,greentext,url,,1.0
3013,get points faggot ahahah,,,,1.0
3014,hahahahahaha wake miggs ya fucking retard,,user,,0.0
3015,people mad retarded,,url,,0.0
3016,u set lil camel toe pregnant know twat got lil twang,,,,0.0
3017,nigga played day retard lmaaa,,user user user user user user url,,1.0
3018,weve noticed xd took info got twisted around like retard,,user user,,0.0
3019,read cant read ching chong two eyes,,url,,0.0
3020,crazy half us 90s babies got old souls half retarded af,,,,0.0
3021,dont speak ching chong chung language,,user,,1.0
3022,australia full european post war refugees logic perhaps,,user url,,1.0
3023,lee hsien loongs chinaman criminal teck boon huat chinaman harry potter malaysian tamil,,user user url,,1.0
3024,fact boyfriend cunt mates allow even bigger cunt,,,,0.0
3025,even fucking watch baseball even think tweet fucking retarded say lot stupid shit b,,url,,0.0
3026,northern native americans mongoloid features like asians look eskimos,,user user url,,1.0
3027,hush lil nigger,,url,,1.0
3028,ya mommas bitch faggot nthe bos,,user user user user user user url,,0.0
3029,bunch twats,,user url,,0.0
3030,gonna home rest day,,user,,0.0
3031,glad fuckers got skewered despite mongy tommys best efforts,,url,,0.0
3032,sharpen faggot,,user,,0.0
3033,nigger,,url,,1.0
3034,mean call aly faggot,,,,0.0
3035,ching chong holla wolla give dolla,,user user,,1.0
3036,would mum think twat proper curse word oops,,,,0.0
3037,retard,,url,,0.0
3038,twat,,user,,0.0
3039,im bored kavanaugh boring lets go back country killing yemeni school kids jailing 3 year,,user url,,1.0
3040,gotti gtfo even though pure cocaine touchdown negro spirituals,,url,,1.0
3041,gt implying im faggot,,,,0.0
3042,dave roberts fuckin retarded,,,,0.0
3043,fuck mcelwein butter toothed shark fucking faggot florida never lose georgia much less twice,,,,1.0
3044,ok settle betty friedan feminazi blow saying,,user,,0.0
3045,indigenous mongol people majority nepal,,url,,1.0
3046,aint know retarded way met yall,,,,0.0
3047,point gun ned stark shove hairy ass cunt ass bitch,,url,,0.0
3048,probably retard facedoxxing considering cannot contain disdain j ws,,,,0.0
3049,spell american amerikkkan retard book,,user,,0.0
3050,want locs back bad wanna feel like big dyke,,,,0.0
3051,nope mn officers sign clock book clocks advanced retarded,,user,,0.0
3052,sure ugly fucking faggot nni determined worse disgusting bugeye loser lmfaoo,,user url,,0.0
3053,raghead killed ragheads inshallah,,user,,1.0
3054,armed guards temple living shitholecountry time dt finished,,user user,,1.0
3055,shithole country ill still rep city state mad hard lol,,user,,0.0
3056,militia let loose refugees ar,,,,1.0
3057,roberts fuckin retard,,,,0.0
3058,hey theres like 1 guy tik tok ironic shit thats hot fuck im saying im faggot dude,,,,0.0
3059,coupe retarded,,url,,0.0
3060,pollon negro,,,,1.0
3061,lgbtq people seeking asylum uk told go back country pretend,twt2018,user url,,0.0
3062,swear whenever go class vandy see black people theyre thinking nigger,,,,1.0
3063,stop putting much sugar yer coffee grimy mongoloid,,,,1.0
3064,yep writing clearly wall people come shithole countries shithole attitudes polici,,url,,1.0
3065,chinese people using 400 year old french curses first generation irish immigrants telli,,user user url,,1.0
3066,back losers cum condoms disgusting fucks pics sluts,cuckold cumdumpster faggot,,,0.0
3067,another sellout compromised negro celebrity cow towing white daddy,,user,,1.0
3068,concha spic,,user,,1.0
3069,asians ching chong eyes,,user,,1.0
3070,ed party alex jones retard adl already started fundraising jdl come back w,,url,,0.0
3071,already going cunt least condense actual eventnnyou w,,user user url,,0.0
3072,mean like woman along illegal aliens dead people voted f,,user user user url,,1.0
3073,yup asylum seeking immigrants people shithole countries problem nn yup nn sure,,user url,,1.0
3074,efficiently biggest retard planet,,,,0.0
3075,uavaihvdisnbsjshsksusbs latino gang gang spic like like,,,,1.0
3076,shut nigger,,url,,1.0
3077,say mongol mouth,,user user user,,1.0
3078,days mandarin point days ching chong,,,,1.0
3079,macron eurafrica dream going fun kids grandchildren,,user user,,1.0
3080,kenley jansen never touch baseball rest life faggot,,,,0.0
3081,cant throw 2 punches row hes horrific spotty cunt,,user user user,,0.0
3082,truth shes received phone call say refugees shes looking luxury mansion stolen,,url,,1.0
3083,1nif way life accustomed shithole country ho,,user url,,1.0
3084,hes gone cant find anymore ching chong,,user user,,1.0
3085,im mad puig biggest twat going imo,,user,,0.0
3086,drunk retard high retard win battle btw,,user,,0.0
3087,must real shithole country carry arms religious ceremony,,user,,1.0
3088,care another raghead,,user user,,0.0
3089,another soros paid feminazi im finding interesting women butch attorneys liar,,user,,0.0
3090,regret beat shit feminazis well looks like,alisonhrabar,url,,0.0
3091,yall even mexican spain crying loud,,user user user user,,1.0
3092,time set twit twat,,,,0.0
3093,fucking jackass people really voted pos president hes fucking retarded ass bitch,,url,,0.0
3094,sure toxic feminazi men rapists movement start would help answer questio,,url,,0.0
3095,stop reading break ching chong guy start showing im like fuck,,user,,1.0
3096,qt nung section chant namin huhu beningging assert dominance ching chong 100 boundaries,,,,1.0
3097,entitled little cunt,,,,1.0
3098,drill cunt,,user,,0.0
3099,n gigantic retard try guide mental troubles make look somewhat normal,makeawish,user,,0.0
3100,calling people beaner spic funniest shit ever,,,,1.0
3101,would put picture cunt,,user,,1.0
3102,fucked cunt,,user,,1.0
3103,dyke sister getting dragged tsr comments,,url,,0.0
3104,twat,,,,0.0
3105,nigger,,user,,1.0
3106,stop attacking journalists science shithole countries political enemies 2016 201,,url,,1.0
3107,call spic gonna lie,,user,,1.0
3108,btg compromise help edu,,user user user user user user url,,0.0
3109,forgot wish publicly bc im fucking faggot happy birthday brother hope,,user url,,0.0
3110,travis scott looks like retarded little cousin gbye ever disrespect man like,,url,,0.0
3111,full offense im deadass heterosexual ive never heard faggot life,,user,,0.0
3112,lil faggot w lil ponytail,,url,,0.0
3113,wtf eurafrica,,user user,,1.0
3114,retard,,user user,,0.0
3115,hate,spic beaner,user,,1.0
3116,favorite colors pumpkin spice orange waffle house yellow vomit green nigger black,,,,1.0
3117,china ching chongs gott,,user,,1.0
3118,mom bought faggot,,,,0.0
3119,c bomb put thrown around lot cunt cunts,,user url,,0.0
3120,monster tomate un buen spic,,user,,1.0
3121,uhhh think killed every stone ncant trust raghead far ca,,user user url,,1.0
3122,even notice friend pointed said spic,,,,1.0
3123,wouldnt expect different far left hypocritical feminazi twit get professional help asap thin,,url,,0.0
3124,10649194697 responses thread got retarded lmao,,user user user,,0.0
3125,quote president todaynnwhy people shithole countries come trump sa,,url,,1.0
3126,anti gay retard,,user,,0.0
3127,dad got called spic train im ready fight colonizer said,,,,1.0
3128,look mongol butthurt,,user,,1.0
3129,spawned dumbass retarded,,user user user,,0.0
3130,president trump rumored said thei countries including mexico nothing shitholes,,url,,1.0
3131,r u sayin mum looks like retard u wanna fuckin throw hands cunt,,user,,0.0
3132,casuallyfantastic2001 realisticrecovery anyway abusive women bad abusive men shameful,,url,,1.0
3133,kana ne ole le nigger,,user,,1.0
3134,retard,,user,,0.0
3135,fucking hope chinks get raped fucking faggot exist 1 2 years chink,,url,,1.0
3136,kind retarded comment people helicopter ground,,user user url,,0.0
3137,grid shit guys retarded,,user user user,,0.0
3138,retarded manager boone,,,,0.0
3139,shithole country shithole country shithole countries,,,,1.0
3140,insane zack snyder hasnt died due mongoloid related illness,,,,0.0
3141,oh mongoloid brigade come troll,cpfc,url,,1.0
3142,one mongy,,user,,0.0
3143,turning country state many european cities shithole,,url,,1.0
3144,yakuza taught hate old men im gonna kick shit next old fucker see hes probably cunt,,,,0.0
3145,praise ability refugees go back home thats want appears,,user user url,,1.0
3146,read somewhere leftist mag terrorist events like breiviks massacre precede cultural sh,,user url,,0.0
3147,still need go back shithole countries helped,,user user user url,,1.0
3148,k pop niggas like high pitched ching chong,,,,1.0
3149,beyondbrandon really went live infront 2000 people lied called faggot top,,url,,0.0
3150,retarded,,url,,0.0
3151,want prove know big cunt shoot amp kill sleeping lion,,url,,0.0
3152,quote okay white got mad bc 1 co,,user user url,,1.0
3153,ever bought entire costume one costume true faggot,,,,0.0
